path,total_return,terminal_wealth,max_drawdown,sharpe
397,1.7795,277950,-0.290494,1.00549
398,0.47362,147362,-0.38432,0.440448
399,0.231689,123169,-0.358663,0.279659
400,0.693499,169350,-0.311827,0.591683
401,0.340678,134068,-0.274062,0.365064
402,1.51123,251123,-0.352294,0.876533
403,1.71346,271346,-0.195403,1.03146
404,0.313683,131368,-0.339964,0.348789
405,0.0208989,102090,-0.498573,0.117104
406,-0.158694,84130.6,-0.353522,-0.0488777
407,0.86204,186204,-0.385753,0.64973
408,0.887081,188708,-0.286174,0.6418
409,0.419667,141967,-0.392138,0.409773
410,0.871351,187135,-0.257284,0.654712
411,0.903955,190395,-0.286067,0.681334
412,1.23454,223454,-0.222604,0.772668
413,2.11524,311524,-0.253914,1.10319
414,2.29383,329383,-0.269947,1.09615
415,0.652297,165230,-0.170262,0.554883
416,3.39167,439167,-0.134824,1.45294
417,2.14603,314603,-0.248262,1.04348
418,0.189362,118936,-0.323983,0.249334
419,0.537756,153776,-0.300557,0.475432
420,0.575454,157545,-0.329465,0.50863
421,1.29741,229741,-0.281509,0.815255
422,1.0185,201850,-0.321821,0.734997
423,2.18387,318387,-0.17053,1.1356
424,1.4767,247670,-0.208013,0.847698
425,2.08357,308357,-0.183786,1.13585
426,1.39173,239173,-0.208225,0.819846
427,0.465088,146509,-0.305639,0.436556
428,-0.338334,66166.6,-0.505554,-0.31671
429,1.62172,262172,-0.21799,0.895361
430,0.200752,120075,-0.348698,0.259503
431,1.9865,298650,-0.255041,1.0321
432,0.701742,170174,-0.338246,0.558103
433,1.80463,280463,-0.323521,0.990956
434,0.971136,197114,-0.212828,0.690128
435,0.245223,124522,-0.45244,0.283408
436,0.823778,182378,-0.276921,0.64714
437,2.01481,301481,-0.258398,1.06225
438,1.87165,287165,-0.271278,1.02195
439,0.660574,166057,-0.37794,0.532798
440,0.164653,116465,-0.316003,0.229868
441,1.13807,213807,-0.333646,0.681668
442,0.074706,107471,-0.266823,0.157827
443,3.01662,401662,-0.139929,1.35264
444,1.203,220300,-0.225808,0.828641
445,0.826369,182637,-0.254333,0.634407
446,1.60845,260845,-0.293473,0.939205
447,2.78505,378505,-0.163387,1.21961
448,0.921056,192106,-0.281319,0.682683
449,3.31274,431274,-0.207339,1.38904
450,1.19733,219733,-0.234731,0.809798
451,0.973452,197345,-0.234396,0.701731
452,1.61742,261742,-0.221214,0.947749
453,1.13944,213944,-0.255135,0.81122
454,4.42372,542372,-0.176223,1.58685
455,1.81691,281691,-0.321013,1.01015
456,1.29145,229145,-0.272692,0.799779
457,0.583061,158306,-0.325478,0.505583
458,0.0886311,108863,-0.620253,0.172617
459,1.11814,211814,-0.252996,0.769172
460,0.944697,194470,-0.23047,0.661023
461,1.43311,243311,-0.213163,0.863133
462,3.11697,411697,-0.225443,1.30574
463,2.80081,380081,-0.196025,1.28872
464,0.934377,193438,-0.29544,0.666575
465,2.81884,381884,-0.197979,1.30337
466,2.31694,331694,-0.266849,1.11537
467,0.153249,115325,-0.315611,0.219116
468,0.526933,152693,-0.25901,0.478619
469,1.67878,267878,-0.201824,1.01907
470,0.632198,163220,-0.178489,0.514417
471,0.732689,173269,-0.215664,0.574661
472,0.69094,169094,-0.265479,0.572398
473,3.46368,446368,-0.235047,1.42661
474,4.13923,513923,-0.152958,1.59862
475,1.28406,228406,-0.308576,0.824759
476,2.3915,339150,-0.144724,1.17146
477,1.13852,213852,-0.299865,0.757439
478,0.30882,130882,-0.281846,0.342996
479,1.14121,214121,-0.24138,0.809649
480,0.99917,199917,-0.368511,0.706621
481,0.484527,148453,-0.319564,0.44045
482,1.61611,261611,-0.313373,1.02117
483,2.44551,344551,-0.144104,1.22902
484,1.36619,236619,-0.182719,0.884465
485,1.91353,291353,-0.246472,1.04795
486,-0.140217,85978.3,-0.345516,-0.0331006
487,1.41673,241673,-0.218966,0.888665
488,0.907806,190781,-0.29585,0.651063
489,1.18482,218482,-0.27522,0.796991
490,3.21229,421229,-0.227305,1.31756
491,0.765742,176574,-0.316939,0.585134
492,0.880964,188096,-0.308147,0.666075
493,0.688094,168809,-0.339089,0.549823
494,1.79475,279475,-0.151063,1.0575
495,1.58746,258746,-0.249208,0.971082
496,-0.094173,90582.7,-0.447044,0.0229124
497,0.548115,154811,-0.336535,0.495307
498,1.55958,255958,-0.222053,0.872196
499,1.63578,263578,-0.326103,0.919788
500,1.41263,241263,-0.234829,0.906808
501,1.35938,235938,-0.301466,0.824186
502,-0.117632,88236.8,-0.35927,-0.0240259
503,0.0598973,105990,-0.441533,0.144372
504,2.44179,344179,-0.157928,1.25622
505,1.73205,273205,-0.37448,1.07275
506,0.525671,152567,-0.29401,0.47418
507,1.17336,217336,-0.190334,0.800828
508,2.54765,354765,-0.217915,1.25766
509,4.07624,507624,-0.167061,1.55335
510,2.12592,312592,-0.248551,1.07953
511,1.33315,233315,-0.256935,0.85358
512,0.783565,178357,-0.304544,0.618643
513,1.78677,278677,-0.260259,1.00148
514,3.03812,403812,-0.179733,1.31204
515,1.98223,298223,-0.223362,1.03898
516,0.335023,133502,-0.317325,0.350838
517,0.897614,189761,-0.235703,0.661037
518,2.30509,330509,-0.240019,1.08373
519,0.309218,130922,-0.30333,0.332961
520,1.12348,212348,-0.231451,0.74665
521,0.109494,110949,-0.295994,0.186666
522,-0.191412,80858.8,-0.485893,-0.0720288
523,1.08816,208816,-0.280135,0.762577
524,1.4894,248940,-0.232929,0.914879
525,1.83919,283919,-0.202682,1.02139
526,0.739391,173939,-0.275695,0.601161
527,2.78344,378344,-0.243294,1.30428
528,1.45603,245603,-0.238447,0.897898
529,0.690868,169087,-0.249958,0.565447
530,2.38517,338517,-0.241789,1.15402
531,1.69618,269618,-0.178305,1.03617
532,2.75232,375232,-0.185543,1.28532
533,2.29651,329651,-0.353032,1.17255
534,3.34522,434522,-0.219389,1.40249
535,0.904071,190407,-0.21747,0.672068
536,2.34935,334935,-0.247102,1.17799
537,1.20445,220445,-0.24681,0.799271
538,0.472051,147205,-0.259079,0.438187
539,0.254656,125466,-0.271092,0.299856
540,0.473132,147313,-0.305656,0.43303
541,2.28333,328333,-0.209161,1.16086
542,0.49643,149643,-0.256056,0.467326
543,0.482362,148236,-0.283835,0.455775
544,2.71777,371777,-0.216507,1.27042
545,0.965509,196551,-0.344063,0.700902
546,1.93798,293798,-0.240079,1.04934
547,0.255184,125518,-0.490256,0.293557
548,1.43378,243378,-0.231693,0.921401
549,0.0832012,108320,-0.51396,0.165022
550,1.40487,240487,-0.282345,0.904653
551,1.75215,275215,-0.196267,1.05982
552,6.38733,738733,-0.16838,1.81698
553,0.661157,166116,-0.266234,0.554226
554,4.60095,560095,-0.164589,1.6225
555,0.198091,119809,-0.275555,0.255497
556,2.39583,339583,-0.249267,1.12623
557,1.92314,292314,-0.292297,1.05786
558,1.13978,213978,-0.233738,0.757942
559,0.46087,146087,-0.224405,0.428756
