date,ticker,regime
2021-12-16,BTC-USD,sideways/high_volatility
2021-12-17,BTC-USD,bear/high_volatility
2021-12-18,BTC-USD,bear/high_volatility
2021-12-19,BTC-USD,bear/high_volatility
2021-12-20,BTC-USD,bear/high_volatility
2021-12-21,BTC-USD,sideways/high_volatility
2021-12-22,BTC-USD,sideways/high_volatility
2021-12-23,BTC-USD,sideways/high_volatility
2021-12-24,BTC-USD,sideways/high_volatility
2021-12-25,BTC-USD,sideways/high_volatility
2021-12-26,BTC-USD,sideways/high_volatility
2021-12-27,BTC-USD,sideways/high_volatility
2021-12-28,BTC-USD,bear/high_volatility
2021-12-29,BTC-USD,bear/high_volatility
2021-12-30,BTC-USD,bear/high_volatility
2021-12-31,BTC-USD,bear/high_volatility
2022-01-01,BTC-USD,bear/high_volatility
2022-01-02,BTC-USD,bear/low_volatility
2022-01-03,BTC-USD,bear/low_volatility
2022-01-04,BTC-USD,bear/low_volatility
2022-01-05,BTC-USD,bear/low_volatility
2022-01-06,BTC-USD,bear/low_volatility
2022-01-07,BTC-USD,bear/low_volatility
2022-01-08,BTC-USD,bear/low_volatility
2022-01-09,BTC-USD,bear/low_volatility
2022-01-10,BTC-USD,bear/low_volatility
2022-01-11,BTC-USD,bear/low_volatility
2022-01-12,BTC-USD,bear/low_volatility
2022-01-13,BTC-USD,bear/low_volatility
2022-01-14,BTC-USD,bear/low_volatility
2022-01-15,BTC-USD,bear/low_volatility
2022-01-16,BTC-USD,bear/low_volatility
2022-01-17,BTC-USD,bear/low_volatility
2022-01-18,BTC-USD,bear/low_volatility
2022-01-19,BTC-USD,bear/low_volatility
2022-01-20,BTC-USD,bear/low_volatility
2022-01-21,BTC-USD,bear/low_volatility
2022-01-22,BTC-USD,bear/high_volatility
2022-01-23,BTC-USD,bear/high_volatility
2022-01-24,BTC-USD,bear/high_volatility
2022-01-25,BTC-USD,bear/high_volatility
2022-01-26,BTC-USD,bear/high_volatility
2022-01-27,BTC-USD,bear/high_volatility
2022-01-28,BTC-USD,bear/high_volatility
2022-01-29,BTC-USD,bear/high_volatility
2022-01-30,BTC-USD,bear/high_volatility
2022-01-31,BTC-USD,bear/high_volatility
2022-02-01,BTC-USD,bear/high_volatility
2022-02-02,BTC-USD,bear/high_volatility
2022-02-03,BTC-USD,bear/high_volatility
2022-02-04,BTC-USD,bear/high_volatility
2022-02-05,BTC-USD,bear/high_volatility
2022-02-06,BTC-USD,bear/high_volatility
2022-02-07,BTC-USD,bear/high_volatility
2022-02-08,BTC-USD,bear/high_volatility
2022-02-09,BTC-USD,bear/high_volatility
2022-02-10,BTC-USD,bear/high_volatility
2022-02-11,BTC-USD,bear/high_volatility
2022-02-12,BTC-USD,bear/high_volatility
2022-02-13,BTC-USD,bear/high_volatility
2022-02-14,BTC-USD,bear/high_volatility
2022-02-15,BTC-USD,bear/high_volatility
2022-02-16,BTC-USD,bear/high_volatility
2022-02-17,BTC-USD,bear/high_volatility
2022-02-18,BTC-USD,bear/high_volatility
2022-02-19,BTC-USD,bear/high_volatility
2022-02-20,BTC-USD,bear/high_volatility
2022-02-21,BTC-USD,bear/high_volatility
2022-02-22,BTC-USD,bear/high_volatility
2022-02-23,BTC-USD,bear/high_volatility
2022-02-24,BTC-USD,bear/high_volatility
2022-02-25,BTC-USD,bear/high_volatility
2022-02-26,BTC-USD,bear/high_volatility
2022-02-27,BTC-USD,bear/low_volatility
2022-02-28,BTC-USD,bear/high_volatility
2022-03-01,BTC-USD,bear/high_volatility
2022-03-02,BTC-USD,bear/high_volatility
2022-03-03,BTC-USD,bear/high_volatility
2022-03-04,BTC-USD,bear/high_volatility
2022-03-05,BTC-USD,bear/high_volatility
2022-03-06,BTC-USD,bear/high_volatility
2022-03-07,BTC-USD,bear/high_volatility
2022-03-08,BTC-USD,bear/high_volatility
2022-03-09,BTC-USD,sideways/high_volatility
2022-03-10,BTC-USD,bear/high_volatility
2022-03-11,BTC-USD,bear/high_volatility
2022-03-12,BTC-USD,bear/high_volatility
2022-03-13,BTC-USD,bear/high_volatility
2022-03-14,BTC-USD,bear/high_volatility
2022-03-15,BTC-USD,bear/high_volatility
2022-03-16,BTC-USD,bear/high_volatility
2022-03-17,BTC-USD,bear/high_volatility
2022-03-18,BTC-USD,bear/high_volatility
2022-03-19,BTC-USD,bear/high_volatility
2022-03-20,BTC-USD,bear/high_volatility
2022-03-21,BTC-USD,sideways/high_volatility
2022-03-22,BTC-USD,sideways/high_volatility
2022-03-23,BTC-USD,sideways/high_volatility
2022-03-24,BTC-USD,sideways/high_volatility
2022-03-25,BTC-USD,sideways/high_volatility
2022-03-26,BTC-USD,sideways/high_volatility
2022-03-27,BTC-USD,sideways/high_volatility
2022-03-28,BTC-USD,sideways/high_volatility
2022-03-29,BTC-USD,sideways/low_volatility
2022-03-30,BTC-USD,sideways/low_volatility
2022-03-31,BTC-USD,sideways/low_volatility
2022-04-01,BTC-USD,sideways/low_volatility
2022-04-02,BTC-USD,sideways/low_volatility
2022-04-03,BTC-USD,sideways/low_volatility
2022-04-04,BTC-USD,sideways/low_volatility
2022-04-05,BTC-USD,sideways/low_volatility
2022-04-06,BTC-USD,sideways/low_volatility
2022-04-07,BTC-USD,sideways/low_volatility
2022-04-08,BTC-USD,bear/low_volatility
2022-04-09,BTC-USD,bear/low_volatility
2022-04-10,BTC-USD,bear/low_volatility
2022-04-11,BTC-USD,bear/low_volatility
2022-04-12,BTC-USD,bear/low_volatility
2022-04-13,BTC-USD,bear/low_volatility
2022-04-14,BTC-USD,bear/low_volatility
2022-04-15,BTC-USD,bear/low_volatility
2022-04-16,BTC-USD,bear/low_volatility
2022-04-17,BTC-USD,bear/low_volatility
2022-04-18,BTC-USD,sideways/low_volatility
2022-04-19,BTC-USD,sideways/low_volatility
2022-04-20,BTC-USD,sideways/low_volatility
2022-04-21,BTC-USD,sideways/low_volatility
2022-04-22,BTC-USD,sideways/low_volatility
2022-04-23,BTC-USD,sideways/low_volatility
2022-04-24,BTC-USD,sideways/low_volatility
2022-04-25,BTC-USD,sideways/low_volatility
2022-04-26,BTC-USD,bear/low_volatility
2022-04-27,BTC-USD,sideways/low_volatility
2022-04-28,BTC-USD,sideways/low_volatility
2022-04-29,BTC-USD,bear/low_volatility
2022-04-30,BTC-USD,bear/low_volatility
2022-05-01,BTC-USD,bear/low_volatility
2022-05-02,BTC-USD,bear/low_volatility
2022-05-03,BTC-USD,bear/low_volatility
2022-05-04,BTC-USD,sideways/low_volatility
2022-05-05,BTC-USD,bear/high_volatility
2022-05-06,BTC-USD,bear/high_volatility
2022-05-07,BTC-USD,bear/high_volatility
2022-05-08,BTC-USD,bear/high_volatility
2022-05-09,BTC-USD,bear/high_volatility
2022-05-10,BTC-USD,bear/high_volatility
2022-05-11,BTC-USD,bear/high_volatility
2022-05-12,BTC-USD,bear/high_volatility
2022-05-13,BTC-USD,bear/high_volatility
2022-05-14,BTC-USD,bear/high_volatility
2022-05-15,BTC-USD,bear/high_volatility
2022-05-16,BTC-USD,bear/high_volatility
2022-05-17,BTC-USD,bear/high_volatility
2022-05-18,BTC-USD,bear/high_volatility
2022-05-19,BTC-USD,bear/high_volatility
2022-05-20,BTC-USD,bear/high_volatility
2022-05-21,BTC-USD,bear/high_volatility
2022-05-22,BTC-USD,bear/high_volatility
2022-05-23,BTC-USD,bear/high_volatility
2022-05-24,BTC-USD,bear/high_volatility
2022-05-25,BTC-USD,bear/high_volatility
2022-05-26,BTC-USD,bear/high_volatility
2022-05-27,BTC-USD,bear/high_volatility
2022-05-28,BTC-USD,bear/high_volatility
2022-05-29,BTC-USD,bear/high_volatility
2022-05-30,BTC-USD,bear/high_volatility
2022-05-31,BTC-USD,bear/high_volatility
2022-06-01,BTC-USD,bear/high_volatility
2022-06-02,BTC-USD,bear/high_volatility
2022-06-03,BTC-USD,bear/high_volatility
2022-06-04,BTC-USD,bear/high_volatility
2022-06-05,BTC-USD,bear/high_volatility
2022-06-06,BTC-USD,bear/high_volatility
2022-06-07,BTC-USD,bear/high_volatility
2022-06-08,BTC-USD,bear/high_volatility
2022-06-09,BTC-USD,bear/high_volatility
2022-06-10,BTC-USD,bear/high_volatility
2022-06-11,BTC-USD,bear/high_volatility
2022-06-12,BTC-USD,bear/high_volatility
2022-06-13,BTC-USD,bear/high_volatility
2022-06-14,BTC-USD,bear/high_volatility
2022-06-15,BTC-USD,bear/high_volatility
2022-06-16,BTC-USD,bear/high_volatility
2022-06-17,BTC-USD,bear/high_volatility
2022-06-18,BTC-USD,bear/high_volatility
2022-06-19,BTC-USD,bear/high_volatility
2022-06-20,BTC-USD,bear/high_volatility
2022-06-21,BTC-USD,bear/high_volatility
2022-06-22,BTC-USD,bear/high_volatility
2022-06-23,BTC-USD,bear/high_volatility
2022-06-24,BTC-USD,bear/high_volatility
2022-06-25,BTC-USD,bear/high_volatility
2022-06-26,BTC-USD,bear/high_volatility
2022-06-27,BTC-USD,bear/high_volatility
2022-06-28,BTC-USD,bear/high_volatility
2022-06-29,BTC-USD,bear/high_volatility
2022-06-30,BTC-USD,bear/high_volatility
2022-07-01,BTC-USD,bear/high_volatility
2022-07-02,BTC-USD,bear/high_volatility
2022-07-03,BTC-USD,bear/high_volatility
2022-07-04,BTC-USD,bear/high_volatility
2022-07-05,BTC-USD,bear/high_volatility
2022-07-06,BTC-USD,bear/high_volatility
2022-07-07,BTC-USD,bear/high_volatility
2022-07-08,BTC-USD,bear/high_volatility
2022-07-09,BTC-USD,bear/low_volatility
2022-07-10,BTC-USD,bear/low_volatility
2022-07-11,BTC-USD,bear/low_volatility
2022-07-12,BTC-USD,bear/low_volatility
2022-07-13,BTC-USD,bear/low_volatility
2022-07-14,BTC-USD,bear/low_volatility
2022-07-15,BTC-USD,bear/low_volatility
2022-07-16,BTC-USD,bear/low_volatility
2022-07-17,BTC-USD,bear/low_volatility
2022-07-18,BTC-USD,bear/high_volatility
2022-07-19,BTC-USD,bear/high_volatility
2022-07-20,BTC-USD,bear/high_volatility
2022-07-21,BTC-USD,bear/high_volatility
2022-07-22,BTC-USD,bear/high_volatility
2022-07-23,BTC-USD,bear/high_volatility
2022-07-24,BTC-USD,bear/high_volatility
2022-07-25,BTC-USD,bear/high_volatility
2022-07-26,BTC-USD,bear/high_volatility
2022-07-27,BTC-USD,bear/high_volatility
2022-07-28,BTC-USD,bear/high_volatility
2022-07-29,BTC-USD,bear/high_volatility
2022-07-30,BTC-USD,bear/high_volatility
2022-07-31,BTC-USD,bear/high_volatility
2022-08-01,BTC-USD,bear/high_volatility
2022-08-02,BTC-USD,bear/high_volatility
2022-08-03,BTC-USD,bear/high_volatility
2022-08-04,BTC-USD,bear/high_volatility
2022-08-05,BTC-USD,bear/high_volatility
2022-08-06,BTC-USD,bear/high_volatility
2022-08-07,BTC-USD,bear/low_volatility
2022-08-08,BTC-USD,bear/low_volatility
2022-08-09,BTC-USD,bear/low_volatility
2022-08-10,BTC-USD,bear/low_volatility
2022-08-11,BTC-USD,bear/low_volatility
2022-08-12,BTC-USD,sideways/low_volatility
2022-08-13,BTC-USD,sideways/low_volatility
2022-08-14,BTC-USD,sideways/low_volatility
2022-08-15,BTC-USD,sideways/low_volatility
2022-08-16,BTC-USD,sideways/low_volatility
2022-08-17,BTC-USD,sideways/low_volatility
2022-08-18,BTC-USD,sideways/low_volatility
2022-08-19,BTC-USD,sideways/low_volatility
2022-08-20,BTC-USD,sideways/low_volatility
2022-08-21,BTC-USD,sideways/low_volatility
2022-08-22,BTC-USD,sideways/low_volatility
2022-08-23,BTC-USD,sideways/low_volatility
2022-08-24,BTC-USD,bear/low_volatility
2022-08-25,BTC-USD,sideways/low_volatility
2022-08-26,BTC-USD,bear/high_volatility
2022-08-27,BTC-USD,bear/high_volatility
2022-08-28,BTC-USD,bear/high_volatility
2022-08-29,BTC-USD,sideways/high_volatility
2022-08-30,BTC-USD,sideways/high_volatility
2022-08-31,BTC-USD,sideways/high_volatility
2022-09-01,BTC-USD,sideways/high_volatility
2022-09-02,BTC-USD,bear/high_volatility
2022-09-03,BTC-USD,bear/low_volatility
2022-09-04,BTC-USD,bear/high_volatility
2022-09-05,BTC-USD,bear/high_volatility
2022-09-06,BTC-USD,bear/high_volatility
2022-09-07,BTC-USD,bear/high_volatility
2022-09-08,BTC-USD,bear/low_volatility
2022-09-09,BTC-USD,sideways/high_volatility
2022-09-10,BTC-USD,sideways/high_volatility
2022-09-11,BTC-USD,sideways/high_volatility
2022-09-12,BTC-USD,sideways/high_volatility
2022-09-13,BTC-USD,bear/high_volatility
2022-09-14,BTC-USD,bear/high_volatility
2022-09-15,BTC-USD,bear/high_volatility
2022-09-16,BTC-USD,bear/high_volatility
2022-09-17,BTC-USD,bear/high_volatility
2022-09-18,BTC-USD,bear/high_volatility
2022-09-19,BTC-USD,bear/high_volatility
2022-09-20,BTC-USD,bear/high_volatility
2022-09-21,BTC-USD,bear/high_volatility
2022-09-22,BTC-USD,bear/high_volatility
2022-09-23,BTC-USD,bear/high_volatility
2022-09-24,BTC-USD,bear/high_volatility
2022-09-25,BTC-USD,bear/high_volatility
2022-09-26,BTC-USD,bear/high_volatility
2022-09-27,BTC-USD,bear/high_volatility
2022-09-28,BTC-USD,bear/high_volatility
2022-09-29,BTC-USD,bear/high_volatility
2022-09-30,BTC-USD,bear/low_volatility
2022-10-01,BTC-USD,bear/low_volatility
2022-10-02,BTC-USD,bear/low_volatility
2022-10-03,BTC-USD,bear/low_volatility
2022-10-04,BTC-USD,bear/low_volatility
2022-10-05,BTC-USD,bear/low_volatility
2022-10-06,BTC-USD,bear/low_volatility
2022-10-07,BTC-USD,bear/low_volatility
2022-10-08,BTC-USD,bear/low_volatility
2022-10-09,BTC-USD,bear/low_volatility
2022-10-10,BTC-USD,bear/low_volatility
2022-10-11,BTC-USD,bear/low_volatility
2022-10-12,BTC-USD,bear/low_volatility
2022-10-13,BTC-USD,bear/low_volatility
2022-10-14,BTC-USD,bear/low_volatility
2022-10-15,BTC-USD,bear/low_volatility
2022-10-16,BTC-USD,bear/low_volatility
2022-10-17,BTC-USD,bear/low_volatility
2022-10-18,BTC-USD,bear/low_volatility
2022-10-19,BTC-USD,bear/low_volatility
2022-10-20,BTC-USD,bear/low_volatility
2022-10-21,BTC-USD,bear/low_volatility
2022-10-22,BTC-USD,bear/low_volatility
2022-10-23,BTC-USD,bear/low_volatility
2022-10-24,BTC-USD,bear/low_volatility
2022-10-25,BTC-USD,bear/low_volatility
2022-10-26,BTC-USD,sideways/low_volatility
2022-10-27,BTC-USD,sideways/low_volatility
2022-10-28,BTC-USD,sideways/low_volatility
2022-10-29,BTC-USD,sideways/low_volatility
2022-10-30,BTC-USD,sideways/low_volatility
2022-10-31,BTC-USD,sideways/low_volatility
2022-11-01,BTC-USD,sideways/low_volatility
2022-11-02,BTC-USD,sideways/low_volatility
2022-11-03,BTC-USD,sideways/low_volatility
2022-11-04,BTC-USD,sideways/low_volatility
2022-11-05,BTC-USD,sideways/low_volatility
2022-11-06,BTC-USD,sideways/low_volatility
2022-11-07,BTC-USD,sideways/low_volatility
2022-11-08,BTC-USD,bear/high_volatility
2022-11-09,BTC-USD,bear/high_volatility
2022-11-10,BTC-USD,bear/high_volatility
2022-11-11,BTC-USD,bear/high_volatility
2022-11-12,BTC-USD,bear/high_volatility
2022-11-13,BTC-USD,bear/high_volatility
2022-11-14,BTC-USD,bear/high_volatility
2022-11-15,BTC-USD,bear/high_volatility
2022-11-16,BTC-USD,bear/high_volatility
2022-11-17,BTC-USD,bear/high_volatility
2022-11-18,BTC-USD,bear/high_volatility
2022-11-19,BTC-USD,bear/high_volatility
2022-11-20,BTC-USD,bear/high_volatility
2022-11-21,BTC-USD,bear/high_volatility
2022-11-22,BTC-USD,bear/high_volatility
2022-11-23,BTC-USD,bear/high_volatility
2022-11-24,BTC-USD,bear/high_volatility
2022-11-25,BTC-USD,bear/high_volatility
2022-11-26,BTC-USD,bear/high_volatility
2022-11-27,BTC-USD,bear/high_volatility
2022-11-28,BTC-USD,bear/high_volatility
2022-11-29,BTC-USD,bear/high_volatility
2022-11-30,BTC-USD,bear/low_volatility
2022-12-01,BTC-USD,bear/low_volatility
2022-12-02,BTC-USD,bear/low_volatility
2022-12-03,BTC-USD,bear/low_volatility
2022-12-04,BTC-USD,bear/low_volatility
2022-12-05,BTC-USD,bear/low_volatility
2022-12-06,BTC-USD,bear/low_volatility
2022-12-07,BTC-USD,bear/low_volatility
2022-12-08,BTC-USD,bear/low_volatility
2022-12-09,BTC-USD,bear/low_volatility
2022-12-10,BTC-USD,bear/low_volatility
2022-12-11,BTC-USD,bear/low_volatility
2022-12-12,BTC-USD,bear/low_volatility
2022-12-13,BTC-USD,bear/low_volatility
2022-12-14,BTC-USD,bear/low_volatility
2022-12-15,BTC-USD,bear/low_volatility
2022-12-16,BTC-USD,bear/low_volatility
2022-12-17,BTC-USD,bear/low_volatility
2022-12-18,BTC-USD,bear/low_volatility
2022-12-19,BTC-USD,bear/low_volatility
2022-12-20,BTC-USD,bear/low_volatility
2022-12-21,BTC-USD,bear/low_volatility
2022-12-22,BTC-USD,bear/low_volatility
2022-12-23,BTC-USD,bear/low_volatility
2022-12-24,BTC-USD,bear/low_volatility
2022-12-25,BTC-USD,bear/low_volatility
2022-12-26,BTC-USD,bear/low_volatility
2022-12-27,BTC-USD,bear/low_volatility
2022-12-28,BTC-USD,bear/low_volatility
2022-12-29,BTC-USD,bear/low_volatility
2022-12-30,BTC-USD,bear/low_volatility
2022-12-31,BTC-USD,bear/low_volatility
2023-01-01,BTC-USD,bear/low_volatility
2023-01-02,BTC-USD,bear/low_volatility
2023-01-03,BTC-USD,bear/low_volatility
2023-01-04,BTC-USD,bear/low_volatility
2023-01-05,BTC-USD,bear/low_volatility
2023-01-06,BTC-USD,bear/low_volatility
2023-01-07,BTC-USD,bear/low_volatility
2023-01-08,BTC-USD,sideways/low_volatility
2023-01-09,BTC-USD,bear/low_volatility
2023-01-10,BTC-USD,sideways/low_volatility
2023-01-11,BTC-USD,sideways/low_volatility
2023-01-12,BTC-USD,sideways/low_volatility
2023-01-13,BTC-USD,bull/low_volatility
2023-01-14,BTC-USD,bull/low_volatility
2023-01-15,BTC-USD,bull/low_volatility
2023-01-16,BTC-USD,bull/low_volatility
2023-01-17,BTC-USD,bull/low_volatility
2023-01-18,BTC-USD,bull/low_volatility
2023-01-19,BTC-USD,bull/low_volatility
2023-01-20,BTC-USD,bull/low_volatility
2023-01-21,BTC-USD,bull/low_volatility
2023-01-22,BTC-USD,bull/low_volatility
2023-01-23,BTC-USD,bull/low_volatility
2023-01-24,BTC-USD,bull/low_volatility
2023-01-25,BTC-USD,bull/low_volatility
2023-01-26,BTC-USD,bull/low_volatility
2023-01-27,BTC-USD,bull/low_volatility
2023-01-28,BTC-USD,bull/low_volatility
2023-01-29,BTC-USD,bull/low_volatility
2023-01-30,BTC-USD,bull/low_volatility
2023-01-31,BTC-USD,bull/low_volatility
2023-02-01,BTC-USD,bull/low_volatility
2023-02-02,BTC-USD,bull/low_volatility
2023-02-03,BTC-USD,bull/low_volatility
2023-02-04,BTC-USD,bull/low_volatility
2023-02-05,BTC-USD,bull/low_volatility
2023-02-06,BTC-USD,bull/low_volatility
2023-02-07,BTC-USD,bull/low_volatility
2023-02-08,BTC-USD,bull/low_volatility
2023-02-09,BTC-USD,bull/low_volatility
2023-02-10,BTC-USD,bull/low_volatility
2023-02-11,BTC-USD,bull/low_volatility
2023-02-12,BTC-USD,bull/low_volatility
2023-02-13,BTC-USD,bull/low_volatility
2023-02-14,BTC-USD,bull/low_volatility
2023-02-15,BTC-USD,bull/low_volatility
2023-02-16,BTC-USD,bull/high_volatility
2023-02-17,BTC-USD,bull/high_volatility
2023-02-18,BTC-USD,bull/high_volatility
2023-02-19,BTC-USD,bull/low_volatility
2023-02-20,BTC-USD,bull/high_volatility
2023-02-21,BTC-USD,bull/low_volatility
2023-02-22,BTC-USD,bull/low_volatility
2023-02-23,BTC-USD,bull/low_volatility
2023-02-24,BTC-USD,bull/high_volatility
2023-02-25,BTC-USD,bull/high_volatility
2023-02-26,BTC-USD,bull/high_volatility
2023-02-27,BTC-USD,bull/high_volatility
2023-02-28,BTC-USD,bull/high_volatility
2023-03-01,BTC-USD,bull/low_volatility
2023-03-02,BTC-USD,bull/low_volatility
2023-03-03,BTC-USD,bull/high_volatility
2023-03-04,BTC-USD,bull/high_volatility
2023-03-05,BTC-USD,bull/high_volatility
2023-03-06,BTC-USD,bull/high_volatility
2023-03-07,BTC-USD,bull/low_volatility
2023-03-08,BTC-USD,bull/low_volatility
2023-03-09,BTC-USD,bull/low_volatility
2023-03-10,BTC-USD,bull/low_volatility
2023-03-11,BTC-USD,bull/low_volatility
2023-03-12,BTC-USD,bull/low_volatility
2023-03-13,BTC-USD,bull/high_volatility
2023-03-14,BTC-USD,bull/high_volatility
2023-03-15,BTC-USD,bull/high_volatility
2023-03-16,BTC-USD,bull/high_volatility
2023-03-17,BTC-USD,bull/high_volatility
2023-03-18,BTC-USD,bull/high_volatility
2023-03-19,BTC-USD,bull/high_volatility
2023-03-20,BTC-USD,bull/high_volatility
2023-03-21,BTC-USD,bull/high_volatility
2023-03-22,BTC-USD,bull/high_volatility
2023-03-23,BTC-USD,bull/high_volatility
2023-03-24,BTC-USD,bull/high_volatility
2023-03-25,BTC-USD,bull/high_volatility
2023-03-26,BTC-USD,bull/high_volatility
2023-03-27,BTC-USD,bull/high_volatility
2023-03-28,BTC-USD,bull/high_volatility
2023-03-29,BTC-USD,bull/high_volatility
2023-03-30,BTC-USD,bull/high_volatility
2023-03-31,BTC-USD,bull/high_volatility
2023-04-01,BTC-USD,bull/high_volatility
2023-04-02,BTC-USD,bull/high_volatility
2023-04-03,BTC-USD,bull/high_volatility
2023-04-04,BTC-USD,bull/high_volatility
2023-04-05,BTC-USD,bull/high_volatility
2023-04-06,BTC-USD,bull/low_volatility
2023-04-07,BTC-USD,bull/low_volatility
2023-04-08,BTC-USD,bull/low_volatility
2023-04-09,BTC-USD,bull/low_volatility
2023-04-10,BTC-USD,bull/low_volatility
2023-04-11,BTC-USD,bull/low_volatility
2023-04-12,BTC-USD,bull/low_volatility
2023-04-13,BTC-USD,bull/low_volatility
2023-04-14,BTC-USD,bull/low_volatility
2023-04-15,BTC-USD,bull/low_volatility
2023-04-16,BTC-USD,bull/low_volatility
2023-04-17,BTC-USD,bull/low_volatility
2023-04-18,BTC-USD,bull/low_volatility
2023-04-19,BTC-USD,bull/low_volatility
2023-04-20,BTC-USD,bull/low_volatility
2023-04-21,BTC-USD,bull/low_volatility
2023-04-22,BTC-USD,bull/low_volatility
2023-04-23,BTC-USD,bull/low_volatility
2023-04-24,BTC-USD,bull/low_volatility
2023-04-25,BTC-USD,bull/low_volatility
2023-04-26,BTC-USD,bull/low_volatility
2023-04-27,BTC-USD,bull/low_volatility
2023-04-28,BTC-USD,bull/low_volatility
2023-04-29,BTC-USD,bull/low_volatility
2023-04-30,BTC-USD,bull/low_volatility
2023-05-01,BTC-USD,bull/low_volatility
2023-05-02,BTC-USD,bull/low_volatility
2023-05-03,BTC-USD,bull/low_volatility
2023-05-04,BTC-USD,bull/low_volatility
2023-05-05,BTC-USD,bull/low_volatility
2023-05-06,BTC-USD,bull/low_volatility
2023-05-07,BTC-USD,bull/low_volatility
2023-05-08,BTC-USD,bull/low_volatility
2023-05-09,BTC-USD,bull/low_volatility
2023-05-10,BTC-USD,bull/low_volatility
2023-05-11,BTC-USD,bull/low_volatility
2023-05-12,BTC-USD,bull/low_volatility
2023-05-13,BTC-USD,bull/low_volatility
2023-05-14,BTC-USD,bull/low_volatility
2023-05-15,BTC-USD,bull/low_volatility
2023-05-16,BTC-USD,sideways/low_volatility
2023-05-17,BTC-USD,bull/low_volatility
2023-05-18,BTC-USD,sideways/low_volatility
2023-05-19,BTC-USD,sideways/low_volatility
2023-05-20,BTC-USD,sideways/low_volatility
2023-05-21,BTC-USD,sideways/low_volatility
2023-05-22,BTC-USD,sideways/low_volatility
2023-05-23,BTC-USD,sideways/low_volatility
2023-05-24,BTC-USD,sideways/low_volatility
2023-05-25,BTC-USD,sideways/low_volatility
2023-05-26,BTC-USD,sideways/low_volatility
2023-05-27,BTC-USD,sideways/low_volatility
2023-05-28,BTC-USD,sideways/low_volatility
2023-05-29,BTC-USD,sideways/low_volatility
2023-05-30,BTC-USD,sideways/low_volatility
2023-05-31,BTC-USD,sideways/low_volatility
2023-06-01,BTC-USD,sideways/low_volatility
2023-06-02,BTC-USD,sideways/low_volatility
2023-06-03,BTC-USD,sideways/low_volatility
2023-06-04,BTC-USD,sideways/low_volatility
2023-06-05,BTC-USD,sideways/low_volatility
2023-06-06,BTC-USD,sideways/low_volatility
2023-06-07,BTC-USD,sideways/low_volatility
2023-06-08,BTC-USD,sideways/low_volatility
2023-06-09,BTC-USD,sideways/low_volatility
2023-06-10,BTC-USD,sideways/low_volatility
2023-06-11,BTC-USD,sideways/low_volatility
2023-06-12,BTC-USD,sideways/low_volatility
2023-06-13,BTC-USD,sideways/low_volatility
2023-06-14,BTC-USD,sideways/low_volatility
2023-06-15,BTC-USD,sideways/low_volatility
2023-06-16,BTC-USD,sideways/low_volatility
2023-06-17,BTC-USD,sideways/low_volatility
2023-06-18,BTC-USD,sideways/low_volatility
2023-06-19,BTC-USD,sideways/low_volatility
2023-06-20,BTC-USD,bull/low_volatility
2023-06-21,BTC-USD,bull/high_volatility
2023-06-22,BTC-USD,bull/high_volatility
2023-06-23,BTC-USD,bull/high_volatility
2023-06-24,BTC-USD,bull/high_volatility
2023-06-25,BTC-USD,bull/low_volatility
2023-06-26,BTC-USD,bull/low_volatility
2023-06-27,BTC-USD,bull/low_volatility
2023-06-28,BTC-USD,bull/low_volatility
2023-06-29,BTC-USD,bull/low_volatility
2023-06-30,BTC-USD,bull/low_volatility
2023-07-01,BTC-USD,bull/low_volatility
2023-07-02,BTC-USD,bull/low_volatility
2023-07-03,BTC-USD,bull/low_volatility
2023-07-04,BTC-USD,bull/low_volatility
2023-07-05,BTC-USD,bull/low_volatility
2023-07-06,BTC-USD,bull/low_volatility
2023-07-07,BTC-USD,bull/low_volatility
2023-07-08,BTC-USD,bull/low_volatility
2023-07-09,BTC-USD,bull/low_volatility
2023-07-10,BTC-USD,bull/low_volatility
2023-07-11,BTC-USD,bull/low_volatility
2023-07-12,BTC-USD,bull/low_volatility
2023-07-13,BTC-USD,bull/low_volatility
2023-07-14,BTC-USD,bull/low_volatility
2023-07-15,BTC-USD,bull/low_volatility
2023-07-16,BTC-USD,bull/low_volatility
2023-07-17,BTC-USD,bull/low_volatility
2023-07-18,BTC-USD,bull/low_volatility
2023-07-19,BTC-USD,bull/low_volatility
2023-07-20,BTC-USD,bull/low_volatility
2023-07-21,BTC-USD,bull/low_volatility
2023-07-22,BTC-USD,bull/low_volatility
2023-07-23,BTC-USD,bull/low_volatility
2023-07-24,BTC-USD,bull/low_volatility
2023-07-25,BTC-USD,bull/low_volatility
2023-07-26,BTC-USD,bull/low_volatility
2023-07-27,BTC-USD,bull/low_volatility
2023-07-28,BTC-USD,bull/low_volatility
2023-07-29,BTC-USD,bull/low_volatility
2023-07-30,BTC-USD,bull/low_volatility
2023-07-31,BTC-USD,bull/low_volatility
2023-08-01,BTC-USD,bull/low_volatility
2023-08-02,BTC-USD,bull/low_volatility
2023-08-03,BTC-USD,bull/low_volatility
2023-08-04,BTC-USD,bull/low_volatility
2023-08-05,BTC-USD,bull/low_volatility
2023-08-06,BTC-USD,bull/low_volatility
2023-08-07,BTC-USD,bull/low_volatility
2023-08-08,BTC-USD,bull/low_volatility
2023-08-09,BTC-USD,bull/low_volatility
2023-08-10,BTC-USD,bull/low_volatility
