path,total_return,terminal_wealth,max_drawdown,sharpe
546,0.982268,198227,-0.255941,0.630698
547,2.32701,332701,-0.179442,1.09618
548,0.877599,187760,-0.312965,0.602697
549,2.27351,327351,-0.22272,1.06192
550,1.4631,246310,-0.45643,0.779634
551,2.28078,328078,-0.26652,1.02495
552,2.79632,379632,-0.223111,1.0934
553,-0.103234,89676.6,-0.352964,0.0181456
554,-0.28326,71674,-0.518616,-0.125751
555,-0.281043,71895.7,-0.502115,-0.169405
556,1.05262,205262,-0.260945,0.69208
557,2.14095,314095,-0.331305,1.00419
558,0.361301,136130,-0.341264,0.357106
559,0.283531,128353,-0.468522,0.299422
560,7.91529,891529,-0.201315,1.84354
561,2.38369,338369,-0.279214,1.04934
562,-0.185753,81424.7,-0.455199,-0.0991554
563,0.610142,161014,-0.241284,0.499708
564,1.435,243500,-0.233167,0.728223
565,0.0427052,104271,-0.332891,0.137868
566,0.988907,198891,-0.301689,0.591092
567,0.0155445,101554,-0.437086,0.11632
568,3.19191,419191,-0.207998,1.21423
569,0.259112,125911,-0.345226,0.289733
570,1.48438,248438,-0.217705,0.791197
571,0.619775,161977,-0.365394,0.479972
572,-0.486646,51335.4,-0.675578,-0.432774
573,5.2683,626830,-0.347421,1.56843
574,2.27008,327008,-0.347924,0.950794
575,2.00343,300343,-0.246776,0.995364
576,0.243984,124398,-0.43263,0.28062
577,6.83451,783451,-0.22974,1.50878
578,0.0993099,109931,-0.292285,0.178554
579,0.4368,143680,-0.342545,0.386601
580,-0.0426039,95739.6,-0.50707,0.0686353
581,0.16558,116558,-0.459372,0.227041
582,0.127064,112706,-0.352178,0.199666
583,0.724278,172428,-0.351396,0.522116
584,-0.19588,80412,-0.412226,-0.0442997
585,0.548388,154839,-0.308618,0.431452
586,0.500969,150097,-0.327602,0.426401
587,0.378093,137809,-0.318662,0.36182
588,1.12828,212828,-0.20592,0.75943
589,2.18707,318707,-0.21187,1.01138
590,1.51589,251589,-0.196102,0.839651
591,3.77285,477285,-0.205692,1.28996
592,4.58374,558374,-0.163192,1.46295
593,-0.0227691,97723.1,-0.417139,0.0844996
594,-0.00104757,99895.2,-0.510429,0.0979969
595,0.598558,159856,-0.389919,0.468631
596,0.456292,145629,-0.322346,0.403479
597,0.16688,116688,-0.401038,0.231145
598,0.628038,162804,-0.297242,0.486582
599,1.1482,214820,-0.346475,0.740177
600,1.10598,210598,-0.362425,0.703613
601,1.95654,295654,-0.235136,0.950863
602,1.60458,260458,-0.196873,0.846548
603,2.44475,344475,-0.274976,1.09764
604,1.15661,215661,-0.276272,0.711906
605,4.57469,557469,-0.241225,1.3713
606,0.708186,170819,-0.388881,0.508706
607,0.288413,128841,-0.33045,0.306848
608,0.605478,160548,-0.456861,0.4665
609,-0.0293948,97060.5,-0.36368,0.0856265
