schema_version,date,ticker,trend_regime,volatility_regime,regime,volatility_value,volatility_threshold,information_cutoff,volatility_threshold_method
2,2020-11-10,AAPL,bull,low_volatility,bull/low_volatility,0.391303,0.419662,2020-11-10,expanding_median_strictly_prior_volatility
2,2020-11-11,AAPL,bull,low_volatility,bull/low_volatility,0.407699,0.419200,2020-11-11,expanding_median_strictly_prior_volatility
2,2020-11-12,AAPL,bull,low_volatility,bull/low_volatility,0.407551,0.418738,2020-11-12,expanding_median_strictly_prior_volatility
2,2020-11-13,AAPL,bull,low_volatility,bull/low_volatility,0.404328,0.417473,2020-11-13,expanding_median_strictly_prior_volatility
2,2020-11-16,AAPL,sideways,low_volatility,sideways/low_volatility,0.393301,0.416207,2020-11-16,expanding_median_strictly_prior_volatility
2,2020-11-17,AAPL,sideways,low_volatility,sideways/low_volatility,0.392454,0.416017,2020-11-17,expanding_median_strictly_prior_volatility
2,2020-11-18,AAPL,sideways,low_volatility,sideways/low_volatility,0.394329,0.415826,2020-11-18,expanding_median_strictly_prior_volatility
2,2020-11-19,AAPL,sideways,low_volatility,sideways/low_volatility,0.392656,0.413357,2020-11-19,expanding_median_strictly_prior_volatility
2,2020-11-20,AAPL,sideways,low_volatility,sideways/low_volatility,0.394274,0.410888,2020-11-20,expanding_median_strictly_prior_volatility
2,2020-11-23,AAPL,sideways,high_volatility,sideways/high_volatility,0.409404,0.409293,2020-11-23,expanding_median_strictly_prior_volatility
2,2020-11-24,AAPL,sideways,low_volatility,sideways/low_volatility,0.408625,0.409404,2020-11-24,expanding_median_strictly_prior_volatility
2,2020-11-25,AAPL,sideways,low_volatility,sideways/low_volatility,0.371183,0.409015,2020-11-25,expanding_median_strictly_prior_volatility
2,2020-11-27,AAPL,sideways,low_volatility,sideways/low_volatility,0.348185,0.408625,2020-11-27,expanding_median_strictly_prior_volatility
2,2020-11-30,AAPL,sideways,low_volatility,sideways/low_volatility,0.282812,0.408162,2020-11-30,expanding_median_strictly_prior_volatility
2,2020-12-01,AAPL,bull,low_volatility,bull/low_volatility,0.296686,0.407699,2020-12-01,expanding_median_strictly_prior_volatility
2,2020-12-02,AAPL,bull,low_volatility,bull/low_volatility,0.294883,0.407625,2020-12-02,expanding_median_strictly_prior_volatility
2,2020-12-03,AAPL,bull,low_volatility,bull/low_volatility,0.264417,0.407551,2020-12-03,expanding_median_strictly_prior_volatility
2,2020-12-04,AAPL,bull,low_volatility,bull/low_volatility,0.237313,0.405940,2020-12-04,expanding_median_strictly_prior_volatility
2,2020-12-07,AAPL,bull,low_volatility,bull/low_volatility,0.239742,0.404328,2020-12-07,expanding_median_strictly_prior_volatility
2,2020-12-08,AAPL,bull,low_volatility,bull/low_volatility,0.225065,0.402662,2020-12-08,expanding_median_strictly_prior_volatility
2,2020-12-09,AAPL,bull,low_volatility,bull/low_volatility,0.240323,0.400995,2020-12-09,expanding_median_strictly_prior_volatility
2,2020-12-10,AAPL,bull,low_volatility,bull/low_volatility,0.220145,0.399646,2020-12-10,expanding_median_strictly_prior_volatility
2,2020-12-11,AAPL,bull,low_volatility,bull/low_volatility,0.221744,0.398298,2020-12-11,expanding_median_strictly_prior_volatility
2,2020-12-14,AAPL,bull,low_volatility,bull/low_volatility,0.222954,0.398195,2020-12-14,expanding_median_strictly_prior_volatility
2,2020-12-15,AAPL,bull,low_volatility,bull/low_volatility,0.282120,0.398092,2020-12-15,expanding_median_strictly_prior_volatility
2,2020-12-16,AAPL,bull,low_volatility,bull/low_volatility,0.279655,0.396211,2020-12-16,expanding_median_strictly_prior_volatility
2,2020-12-17,AAPL,bull,low_volatility,bull/low_volatility,0.274177,0.394329,2020-12-17,expanding_median_strictly_prior_volatility
2,2020-12-18,AAPL,bull,low_volatility,bull/low_volatility,0.283468,0.394301,2020-12-18,expanding_median_strictly_prior_volatility
2,2020-12-21,AAPL,bull,low_volatility,bull/low_volatility,0.279849,0.394274,2020-12-21,expanding_median_strictly_prior_volatility
2,2020-12-22,AAPL,bull,low_volatility,bull/low_volatility,0.260748,0.393942,2020-12-22,expanding_median_strictly_prior_volatility
2,2020-12-23,AAPL,bull,low_volatility,bull/low_volatility,0.265179,0.393611,2020-12-23,expanding_median_strictly_prior_volatility
2,2020-12-24,AAPL,bull,low_volatility,bull/low_volatility,0.265191,0.393578,2020-12-24,expanding_median_strictly_prior_volatility
2,2020-12-28,AAPL,bull,low_volatility,bull/low_volatility,0.284503,0.393545,2020-12-28,expanding_median_strictly_prior_volatility
2,2020-12-29,AAPL,bull,low_volatility,bull/low_volatility,0.289878,0.393423,2020-12-29,expanding_median_strictly_prior_volatility
2,2020-12-30,AAPL,bull,low_volatility,bull/low_volatility,0.279388,0.393301,2020-12-30,expanding_median_strictly_prior_volatility
2,2020-12-31,AAPL,bull,low_volatility,bull/low_volatility,0.282683,0.393234,2020-12-31,expanding_median_strictly_prior_volatility
2,2021-01-04,AAPL,bull,low_volatility,bull/low_volatility,0.300128,0.393168,2021-01-04,expanding_median_strictly_prior_volatility
2,2021-01-05,AAPL,bull,low_volatility,bull/low_volatility,0.300280,0.392912,2021-01-05,expanding_median_strictly_prior_volatility
2,2021-01-06,AAPL,bull,low_volatility,bull/low_volatility,0.325927,0.392656,2021-01-06,expanding_median_strictly_prior_volatility
2,2021-01-07,AAPL,bull,low_volatility,bull/low_volatility,0.346033,0.392555,2021-01-07,expanding_median_strictly_prior_volatility
2,2021-01-08,AAPL,bull,low_volatility,bull/low_volatility,0.334915,0.392454,2021-01-08,expanding_median_strictly_prior_volatility
2,2021-01-11,AAPL,bull,low_volatility,bull/low_volatility,0.347267,0.391878,2021-01-11,expanding_median_strictly_prior_volatility
2,2021-01-12,AAPL,bull,low_volatility,bull/low_volatility,0.345898,0.391303,2021-01-12,expanding_median_strictly_prior_volatility
2,2021-01-13,AAPL,bull,low_volatility,bull/low_volatility,0.347724,0.389810,2021-01-13,expanding_median_strictly_prior_volatility
2,2021-01-14,AAPL,bull,low_volatility,bull/low_volatility,0.307394,0.388317,2021-01-14,expanding_median_strictly_prior_volatility
2,2021-01-15,AAPL,bull,low_volatility,bull/low_volatility,0.311569,0.387023,2021-01-15,expanding_median_strictly_prior_volatility
2,2021-01-19,AAPL,bull,low_volatility,bull/low_volatility,0.311155,0.385729,2021-01-19,expanding_median_strictly_prior_volatility
2,2021-01-20,AAPL,bull,low_volatility,bull/low_volatility,0.326241,0.378456,2021-01-20,expanding_median_strictly_prior_volatility
2,2021-01-21,AAPL,bull,low_volatility,bull/low_volatility,0.346932,0.371183,2021-01-21,expanding_median_strictly_prior_volatility
2,2021-01-22,AAPL,bull,low_volatility,bull/low_volatility,0.337770,0.369701,2021-01-22,expanding_median_strictly_prior_volatility
2,2021-01-25,AAPL,bull,low_volatility,bull/low_volatility,0.346657,0.368218,2021-01-25,expanding_median_strictly_prior_volatility
2,2021-01-26,AAPL,bull,low_volatility,bull/low_volatility,0.346601,0.364283,2021-01-26,expanding_median_strictly_prior_volatility
2,2021-01-27,AAPL,bull,low_volatility,bull/low_volatility,0.328111,0.360349,2021-01-27,expanding_median_strictly_prior_volatility
2,2021-01-28,AAPL,bull,low_volatility,bull/low_volatility,0.349932,0.360298,2021-01-28,expanding_median_strictly_prior_volatility
2,2021-01-29,AAPL,bull,high_volatility,bull/high_volatility,0.374579,0.360246,2021-01-29,expanding_median_strictly_prior_volatility
2,2021-02-01,AAPL,bull,high_volatility,bull/high_volatility,0.378165,0.360298,2021-02-01,expanding_median_strictly_prior_volatility
2,2021-02-02,AAPL,bull,high_volatility,bull/high_volatility,0.366233,0.360349,2021-02-02,expanding_median_strictly_prior_volatility
2,2021-02-03,AAPL,bull,high_volatility,bull/high_volatility,0.365920,0.363291,2021-02-03,expanding_median_strictly_prior_volatility
2,2021-02-04,AAPL,bull,low_volatility,bull/low_volatility,0.350977,0.365920,2021-02-04,expanding_median_strictly_prior_volatility
2,2021-02-05,AAPL,bull,low_volatility,bull/low_volatility,0.333875,0.363134,2021-02-05,expanding_median_strictly_prior_volatility
2,2021-02-08,AAPL,bull,low_volatility,bull/low_volatility,0.333079,0.360349,2021-02-08,expanding_median_strictly_prior_volatility
2,2021-02-09,AAPL,bull,low_volatility,bull/low_volatility,0.321354,0.360298,2021-02-09,expanding_median_strictly_prior_volatility
2,2021-02-10,AAPL,bull,low_volatility,bull/low_volatility,0.322104,0.360246,2021-02-10,expanding_median_strictly_prior_volatility
2,2021-02-11,AAPL,bull,low_volatility,bull/low_volatility,0.318412,0.359413,2021-02-11,expanding_median_strictly_prior_volatility
2,2021-02-12,AAPL,bull,low_volatility,bull/low_volatility,0.312094,0.358579,2021-02-12,expanding_median_strictly_prior_volatility
2,2021-02-16,AAPL,bull,low_volatility,bull/low_volatility,0.313853,0.357651,2021-02-16,expanding_median_strictly_prior_volatility
2,2021-02-17,AAPL,bull,low_volatility,bull/low_volatility,0.321600,0.356724,2021-02-17,expanding_median_strictly_prior_volatility
2,2021-02-18,AAPL,bull,low_volatility,bull/low_volatility,0.300753,0.356177,2021-02-18,expanding_median_strictly_prior_volatility
2,2021-02-19,AAPL,bull,low_volatility,bull/low_volatility,0.266729,0.355631,2021-02-19,expanding_median_strictly_prior_volatility
2,2021-02-22,AAPL,bull,low_volatility,bull/low_volatility,0.273996,0.353304,2021-02-22,expanding_median_strictly_prior_volatility
2,2021-02-23,AAPL,bull,low_volatility,bull/low_volatility,0.246423,0.350977,2021-02-23,expanding_median_strictly_prior_volatility
2,2021-02-24,AAPL,bull,low_volatility,bull/low_volatility,0.244821,0.350454,2021-02-24,expanding_median_strictly_prior_volatility
2,2021-02-25,AAPL,bull,low_volatility,bull/low_volatility,0.264644,0.349932,2021-02-25,expanding_median_strictly_prior_volatility
2,2021-02-26,AAPL,bull,low_volatility,bull/low_volatility,0.246397,0.349181,2021-02-26,expanding_median_strictly_prior_volatility
2,2021-03-01,AAPL,bull,low_volatility,bull/low_volatility,0.299341,0.348429,2021-03-01,expanding_median_strictly_prior_volatility
2,2021-03-02,AAPL,bull,low_volatility,bull/low_volatility,0.299033,0.348307,2021-03-02,expanding_median_strictly_prior_volatility
2,2021-03-03,AAPL,sideways,low_volatility,sideways/low_volatility,0.305762,0.348185,2021-03-03,expanding_median_strictly_prior_volatility
2,2021-03-04,AAPL,sideways,low_volatility,sideways/low_volatility,0.308105,0.347955,2021-03-04,expanding_median_strictly_prior_volatility
2,2021-03-05,AAPL,sideways,low_volatility,sideways/low_volatility,0.292262,0.347724,2021-03-05,expanding_median_strictly_prior_volatility
2,2021-03-08,AAPL,sideways,low_volatility,sideways/low_volatility,0.318366,0.347496,2021-03-08,expanding_median_strictly_prior_volatility
2,2021-03-09,AAPL,sideways,high_volatility,sideways/high_volatility,0.361193,0.347267,2021-03-09,expanding_median_strictly_prior_volatility
2,2021-03-10,AAPL,sideways,high_volatility,sideways/high_volatility,0.361377,0.347496,2021-03-10,expanding_median_strictly_prior_volatility
2,2021-03-11,AAPL,sideways,high_volatility,sideways/high_volatility,0.370123,0.347724,2021-03-11,expanding_median_strictly_prior_volatility
2,2021-03-12,AAPL,sideways,high_volatility,sideways/high_volatility,0.370057,0.347955,2021-03-12,expanding_median_strictly_prior_volatility
2,2021-03-15,AAPL,sideways,high_volatility,sideways/high_volatility,0.384245,0.348185,2021-03-15,expanding_median_strictly_prior_volatility
2,2021-03-16,AAPL,sideways,high_volatility,sideways/high_volatility,0.385937,0.348307,2021-03-16,expanding_median_strictly_prior_volatility
2,2021-03-17,AAPL,sideways,high_volatility,sideways/high_volatility,0.382201,0.348429,2021-03-17,expanding_median_strictly_prior_volatility
2,2021-03-18,AAPL,sideways,high_volatility,sideways/high_volatility,0.398124,0.349181,2021-03-18,expanding_median_strictly_prior_volatility
2,2021-03-19,AAPL,sideways,high_volatility,sideways/high_volatility,0.397765,0.349932,2021-03-19,expanding_median_strictly_prior_volatility
2,2021-03-22,AAPL,sideways,high_volatility,sideways/high_volatility,0.400598,0.350454,2021-03-22,expanding_median_strictly_prior_volatility
2,2021-03-23,AAPL,sideways,high_volatility,sideways/high_volatility,0.401192,0.350977,2021-03-23,expanding_median_strictly_prior_volatility
2,2021-03-24,AAPL,sideways,high_volatility,sideways/high_volatility,0.406735,0.353304,2021-03-24,expanding_median_strictly_prior_volatility
2,2021-03-25,AAPL,sideways,high_volatility,sideways/high_volatility,0.387947,0.355631,2021-03-25,expanding_median_strictly_prior_volatility
2,2021-03-26,AAPL,sideways,high_volatility,sideways/high_volatility,0.388295,0.356177,2021-03-26,expanding_median_strictly_prior_volatility
2,2021-03-29,AAPL,sideways,low_volatility,sideways/low_volatility,0.332994,0.356724,2021-03-29,expanding_median_strictly_prior_volatility
2,2021-03-30,AAPL,sideways,low_volatility,sideways/low_volatility,0.327998,0.356177,2021-03-30,expanding_median_strictly_prior_volatility
2,2021-03-31,AAPL,sideways,low_volatility,sideways/low_volatility,0.324483,0.355631,2021-03-31,expanding_median_strictly_prior_volatility
2,2021-04-01,AAPL,sideways,low_volatility,sideways/low_volatility,0.319576,0.353304,2021-04-01,expanding_median_strictly_prior_volatility
2,2021-04-05,AAPL,sideways,low_volatility,sideways/low_volatility,0.327712,0.350977,2021-04-05,expanding_median_strictly_prior_volatility
2,2021-04-06,AAPL,sideways,low_volatility,sideways/low_volatility,0.284235,0.350454,2021-04-06,expanding_median_strictly_prior_volatility
2,2021-04-07,AAPL,sideways,low_volatility,sideways/low_volatility,0.252611,0.349932,2021-04-07,expanding_median_strictly_prior_volatility
2,2021-04-08,AAPL,bull,low_volatility,bull/low_volatility,0.254785,0.349181,2021-04-08,expanding_median_strictly_prior_volatility
2,2021-04-09,AAPL,bull,low_volatility,bull/low_volatility,0.257503,0.348429,2021-04-09,expanding_median_strictly_prior_volatility
2,2021-04-12,AAPL,bull,low_volatility,bull/low_volatility,0.261730,0.348307,2021-04-12,expanding_median_strictly_prior_volatility
2,2021-04-13,AAPL,bull,low_volatility,bull/low_volatility,0.261576,0.348185,2021-04-13,expanding_median_strictly_prior_volatility
2,2021-04-14,AAPL,bull,low_volatility,bull/low_volatility,0.270679,0.347955,2021-04-14,expanding_median_strictly_prior_volatility
2,2021-04-15,AAPL,bull,low_volatility,bull/low_volatility,0.274170,0.347724,2021-04-15,expanding_median_strictly_prior_volatility
2,2021-04-16,AAPL,bull,low_volatility,bull/low_volatility,0.236858,0.347496,2021-04-16,expanding_median_strictly_prior_volatility
2,2021-04-19,AAPL,sideways,low_volatility,sideways/low_volatility,0.233942,0.347267,2021-04-19,expanding_median_strictly_prior_volatility
2,2021-04-20,AAPL,sideways,low_volatility,sideways/low_volatility,0.227246,0.347100,2021-04-20,expanding_median_strictly_prior_volatility
2,2021-04-21,AAPL,sideways,low_volatility,sideways/low_volatility,0.223711,0.346932,2021-04-21,expanding_median_strictly_prior_volatility
2,2021-04-22,AAPL,sideways,low_volatility,sideways/low_volatility,0.213409,0.346795,2021-04-22,expanding_median_strictly_prior_volatility
2,2021-04-23,AAPL,sideways,low_volatility,sideways/low_volatility,0.218481,0.346657,2021-04-23,expanding_median_strictly_prior_volatility
2,2021-04-26,AAPL,sideways,low_volatility,sideways/low_volatility,0.218663,0.346629,2021-04-26,expanding_median_strictly_prior_volatility
2,2021-04-27,AAPL,bull,low_volatility,bull/low_volatility,0.220036,0.346601,2021-04-27,expanding_median_strictly_prior_volatility
2,2021-04-28,AAPL,sideways,low_volatility,sideways/low_volatility,0.214507,0.346317,2021-04-28,expanding_median_strictly_prior_volatility
2,2021-04-29,AAPL,sideways,low_volatility,sideways/low_volatility,0.209633,0.346033,2021-04-29,expanding_median_strictly_prior_volatility
2,2021-04-30,AAPL,sideways,low_volatility,sideways/low_volatility,0.220615,0.345966,2021-04-30,expanding_median_strictly_prior_volatility
2,2021-05-03,AAPL,sideways,low_volatility,sideways/low_volatility,0.208402,0.345898,2021-05-03,expanding_median_strictly_prior_volatility
2,2021-05-04,AAPL,sideways,low_volatility,sideways/low_volatility,0.248342,0.343726,2021-05-04,expanding_median_strictly_prior_volatility
2,2021-05-05,AAPL,sideways,low_volatility,sideways/low_volatility,0.243907,0.341554,2021-05-05,expanding_median_strictly_prior_volatility
2,2021-05-06,AAPL,sideways,low_volatility,sideways/low_volatility,0.238250,0.340659,2021-05-06,expanding_median_strictly_prior_volatility
2,2021-05-07,AAPL,sideways,low_volatility,sideways/low_volatility,0.226399,0.339764,2021-05-07,expanding_median_strictly_prior_volatility
2,2021-05-10,AAPL,sideways,low_volatility,sideways/low_volatility,0.239457,0.338767,2021-05-10,expanding_median_strictly_prior_volatility
2,2021-05-11,AAPL,sideways,low_volatility,sideways/low_volatility,0.219605,0.337770,2021-05-11,expanding_median_strictly_prior_volatility
2,2021-05-12,AAPL,bear,low_volatility,bear/low_volatility,0.227195,0.336359,2021-05-12,expanding_median_strictly_prior_volatility
2,2021-05-13,AAPL,sideways,low_volatility,sideways/low_volatility,0.226186,0.334949,2021-05-13,expanding_median_strictly_prior_volatility
2,2021-05-14,AAPL,sideways,low_volatility,sideways/low_volatility,0.241010,0.334932,2021-05-14,expanding_median_strictly_prior_volatility
2,2021-05-17,AAPL,sideways,low_volatility,sideways/low_volatility,0.240445,0.334915,2021-05-17,expanding_median_strictly_prior_volatility
2,2021-05-18,AAPL,sideways,low_volatility,sideways/low_volatility,0.239666,0.334395,2021-05-18,expanding_median_strictly_prior_volatility
2,2021-05-19,AAPL,sideways,low_volatility,sideways/low_volatility,0.238727,0.333875,2021-05-19,expanding_median_strictly_prior_volatility
