schema_version,window_mode,ticker,strategy,window_id,parameter_set,total_return,sharpe,max_drawdown,trade_count
2,calendar_duration,MSFT,MACD_Momentum,0,fast=8;slow=21;signal=5,-0.051394,0.009036,-0.296936,86
2,calendar_duration,MSFT,MACD_Momentum,0,fast=12;slow=26;signal=9,-0.173887,-0.231255,-0.380539,64
2,calendar_duration,MSFT,MACD_Momentum,0,fast=16;slow=32;signal=9,-0.210600,-0.312760,-0.398369,56
2,calendar_duration,MSFT,MACD_Momentum,0,fast=20;slow=40;signal=10,-0.183217,-0.270150,-0.339831,48
2,calendar_duration,MSFT,MACD_Momentum,1,fast=8;slow=21;signal=5,-0.074671,-0.046867,-0.307125,90
2,calendar_duration,MSFT,MACD_Momentum,1,fast=12;slow=26;signal=9,-0.268508,-0.476593,-0.396052,70
2,calendar_duration,MSFT,MACD_Momentum,1,fast=16;slow=32;signal=9,-0.257949,-0.440279,-0.422227,60
2,calendar_duration,MSFT,MACD_Momentum,1,fast=20;slow=40;signal=10,-0.245131,-0.433364,-0.339937,50
2,calendar_duration,MSFT,MACD_Momentum,2,fast=8;slow=21;signal=5,0.013306,0.115623,-0.307233,91
2,calendar_duration,MSFT,MACD_Momentum,2,fast=12;slow=26;signal=9,-0.088213,-0.078990,-0.396200,64
2,calendar_duration,MSFT,MACD_Momentum,2,fast=16;slow=32;signal=9,-0.070974,-0.046037,-0.422314,54
2,calendar_duration,MSFT,MACD_Momentum,2,fast=20;slow=40;signal=10,-0.054355,-0.020189,-0.353317,44
2,calendar_duration,MSFT,MACD_Momentum,3,fast=8;slow=21;signal=5,-0.068176,-0.038606,-0.307334,94
2,calendar_duration,MSFT,MACD_Momentum,3,fast=12;slow=26;signal=9,-0.124011,-0.157940,-0.396483,59
2,calendar_duration,MSFT,MACD_Momentum,3,fast=16;slow=32;signal=9,-0.098494,-0.104159,-0.422454,53
2,calendar_duration,MSFT,MACD_Momentum,3,fast=20;slow=40;signal=10,-0.119829,-0.162417,-0.353581,45
2,calendar_duration,MSFT,MACD_Momentum,4,fast=8;slow=21;signal=5,-0.096939,-0.090154,-0.302674,92
2,calendar_duration,MSFT,MACD_Momentum,4,fast=12;slow=26;signal=9,-0.240149,-0.403424,-0.365538,62
2,calendar_duration,MSFT,MACD_Momentum,4,fast=16;slow=32;signal=9,-0.222681,-0.362015,-0.388156,58
2,calendar_duration,MSFT,MACD_Momentum,4,fast=20;slow=40;signal=10,-0.264555,-0.488923,-0.329363,50
2,calendar_duration,SPY,MACD_Momentum,0,fast=8;slow=21;signal=5,0.033613,0.148982,-0.203022,82
2,calendar_duration,SPY,MACD_Momentum,0,fast=12;slow=26;signal=9,0.162637,0.438371,-0.160429,58
2,calendar_duration,SPY,MACD_Momentum,0,fast=16;slow=32;signal=9,0.082174,0.264587,-0.212966,54
2,calendar_duration,SPY,MACD_Momentum,0,fast=20;slow=40;signal=10,0.253620,0.653233,-0.194149,44
2,calendar_duration,SPY,MACD_Momentum,1,fast=8;slow=21;signal=5,-0.021586,-0.007859,-0.202594,88
2,calendar_duration,SPY,MACD_Momentum,1,fast=12;slow=26;signal=9,0.096761,0.325026,-0.160466,64
2,calendar_duration,SPY,MACD_Momentum,1,fast=16;slow=32;signal=9,-0.003862,0.043699,-0.193280,62
2,calendar_duration,SPY,MACD_Momentum,1,fast=20;slow=40;signal=10,0.009130,0.082192,-0.194058,51
