schema_version,window_mode,continuity_policy,ticker,strategy,window_id,date,action,price,quantity,cost,slippage,portfolio_value,realized_pnl
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,1,2023-07-28,SELL,455.652065,214,97.509542,48.779161,102294.746381,864.657707
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,1,2023-08-30,BUY,449.734765,216,97.142709,48.547081,102149.056591,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,1,2023-09-19,SELL,442.458653,216,95.571069,47.809439,100530.392391,-1764.353990
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,1,2023-10-10,BUY,433.156472,220,95.294424,47.623400,100387.474567,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,1,2023-10-23,SELL,419.400180,220,92.268040,46.157098,97316.445669,-3213.946722
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,1,2023-11-03,BUY,433.356585,214,92.738309,46.345982,97177.361378,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,1,2023-12-07,SELL,456.681549,214,97.729851,48.889370,102117.519805,4801.074136
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,1,2023-12-13,BUY,464.722235,209,97.126947,48.539204,101971.853654,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,1,2023-12-29,SELL,475.072343,209,99.290120,49.669895,104084.275171,1966.755365
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,2,2024-01-23,BUY,484.252015,204,98.787411,49.369021,103936.118739,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,2,2024-02-20,SELL,497.471141,204,101.484113,50.767440,106580.705443,2496.430272
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,2,2024-02-26,BUY,508.554138,199,101.202273,50.575849,106428.927320,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,2,2024-03-06,SELL,510.294713,199,101.548648,50.799724,106724.328949,143.623506
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,2,2024-03-22,BUY,522.371040,194,101.339982,50.644669,106572.344298,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,2,2024-03-26,SELL,520.969365,194,101.068057,50.559308,106249.995986,-474.332963
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,2,2024-05-06,BUY,514.006875,197,101.259354,50.604375,106098.132257,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,2,2024-05-31,SELL,523.328232,197,103.095662,51.573618,107881.948268,1631.952282
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,2,2024-06-07,BUY,533.926803,191,101.980019,50.964527,107729.003721,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,2,2024-06-27,SELL,545.097310,191,104.113586,52.082835,109809.421497,1927.473229
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,3,2024-07-08,BUY,555.717722,188,104.474932,52.211360,109652.735205,0.000000
