schema_version,ticker,strategy,parameter_set,start_date,end_date,benchmark_ticker,benchmark_execution_policy,benchmark_cost_policy,excess_return_basis,total_return,benchmark_net_return,excess_return,sharpe,sortino,max_drawdown,calmar,turnover,total_costs,trade_count,win_rate,profit_factor
2,SPY,MA_Cross,short=10;long=100,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.835978,1.066875,-0.230897,0.944920,1.075266,-0.205146,0.521285,21.358792,3203.797012,17,0.375000,3.993944
2,SPY,MA_Cross,short=10;long=150,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.279963,1.066875,-0.786912,0.521434,0.493607,-0.159576,0.264067,14.999277,2249.868674,17,0.250000,1.625447
2,SPY,MA_Cross,short=10;long=200,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.394554,1.066875,-0.672320,0.706256,0.680480,-0.112362,0.508965,10.395069,1559.237633,11,0.600000,3.784902
2,SPY,MA_Cross,short=20;long=50,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.501238,1.066875,-0.565637,0.642734,0.690073,-0.294990,0.238316,29.649216,4447.360330,25,0.500000,1.669114
2,SPY,MA_Cross,short=20;long=100,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.786281,1.066875,-0.280594,0.891863,0.996119,-0.198732,0.512607,16.160524,2424.056167,13,0.666667,3.605189
2,SPY,MA_Cross,short=20;long=150,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.381635,1.066875,-0.685240,0.698661,0.658483,-0.103531,0.536500,6.880099,1031.991599,7,0.666667,4.797038
2,SPY,MA_Cross,short=20;long=200,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.634251,1.066875,-0.432624,1.042365,1.001454,-0.098050,0.873060,5.607178,841.053384,5,1.000000,999999.000000
2,SPY,MA_Cross,short=30;long=50,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.559377,1.066875,-0.507497,0.684882,0.730124,-0.322095,0.239442,30.207957,4531.171465,25,0.500000,1.613616
2,SPY,MA_Cross,short=30;long=100,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.823624,1.066875,-0.243250,0.913905,1.025251,-0.201524,0.524457,11.489329,1723.376335,9,0.750000,4.838393
2,SPY,MA_Cross,short=30;long=150,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.380697,1.066875,-0.686178,0.693101,0.660490,-0.098398,0.563272,7.016640,1052.472796,7,0.333333,11.903088
2,SPY,MA_Cross,short=30;long=200,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.490237,1.066875,-0.576638,0.849915,0.778590,-0.116789,0.590680,3.445577,516.813449,3,1.000000,999999.000000
2,TSLA,MA_Cross,short=5;long=50,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,6.423444,1.066875,5.356569,0.989148,1.152536,-0.459659,0.866385,192.526293,28878.935804,41,0.550000,2.788937
